timestamp,zone,pressure,flow,temperature,label
2025-04-29 09:20:00,Zone A,2.93,14.06,25,normal
2025-04-29 09:25:00,Zone B,2.93,14.36,21,normal
2025-04-29 09:30:00,Zone A,2.7,15.08,24,normal
2025-04-29 09:35:00,Zone B,2.85,13.75,25,normal
2025-04-29 09:40:00,Zone C,2.5,14.8,19,normal
2025-04-29 09:45:00,Zone A,2.54,16.17,20,normal
2025-04-29 09:50:00,Zone B,2.9,16.31,19,normal
2025-04-29 09:55:00,Zone C,2.62,13.82,25,normal
2025-04-29 10:00:00,Zone A,2.6,13.32,19,normal
2025-04-29 10:05:00,Zone C,2.9,16.22,18,normal
2025-04-29 10:10:00,Zone B,2.81,14.44,25,normal
2025-04-29 10:15:00,Zone A,2.78,13.02,19,normal
2025-04-29 10:20:00,Zone A,2.82,15.2,19,normal
2025-04-29 10:25:00,Zone C,2.57,16.61,23,normal
2025-04-29 10:30:00,Zone C,1.8,18.13,24,leak
2025-04-29 10:35:00,Zone A,2.68,15.95,18,normal
2025-04-29 10:40:00,Zone A,2.88,13.87,22,normal
2025-04-29 10:45:00,Zone A,2.62,15.17,22,normal
2025-04-29 10:50:00,Zone C,2.66,13.92,21,normal
2025-04-29 10:55:00,Zone A,2.92,15.6,20,normal
2025-04-29 11:00:00,Zone A,2.69,13.7,19,normal
2025-04-29 11:05:00,Zone A,2.81,13.28,22,normal
2025-04-29 11:10:00,Zone A,2.76,14.39,18,normal
2025-04-29 11:15:00,Zone C,2.63,14.47,20,normal
2025-04-29 11:20:00,Zone A,2.68,14.72,21,normal
2025-04-29 11:25:00,Zone C,2.64,15.09,20,normal
2025-04-29 11:30:00,Zone A,2.76,15.57,18,normal
2025-04-29 11:35:00,Zone B,2.71,14.98,18,normal
2025-04-29 11:40:00,Zone A,2.61,16.7,23,normal
2025-04-29 11:45:00,Zone B,2.82,14.97,23,normal
2025-04-29 11:50:00,Zone C,2.88,16.33,18,normal
2025-04-29 11:55:00,Zone A,2.66,15.3,23,normal
2025-04-29 12:00:00,Zone B,2.83,15.16,21,normal
2025-04-29 12:05:00,Zone A,2.95,14.72,24,normal
2025-04-29 12:10:00,Zone A,2.84,13.84,20,normal
2025-04-29 12:15:00,Zone B,2.83,16.79,19,normal
2025-04-29 12:20:00,Zone C,2.75,15.93,20,normal
2025-04-29 12:25:00,Zone B,2.91,13.08,22,normal
2025-04-29 12:30:00,Zone A,2.92,16.18,24,normal
2025-04-29 12:35:00,Zone A,2.73,13.64,23,normal
2025-04-29 12:40:00,Zone C,2.84,15.93,25,normal
2025-04-29 12:45:00,Zone C,2.91,15.7,21,normal
2025-04-29 12:50:00,Zone C,2.57,15.45,22,normal
2025-04-29 12:55:00,Zone C,2.91,13.48,21,normal
2025-04-29 13:00:00,Zone C,2.17,20.64,22,leak
2025-04-29 13:05:00,Zone C,2.67,16.87,20,normal
2025-04-29 13:10:00,Zone A,2.52,16.11,21,normal
2025-04-29 13:15:00,Zone A,2.7,14.45,21,normal
2025-04-29 13:20:00,Zone C,2.88,14.97,19,normal
2025-04-29 13:25:00,Zone A,2.97,15.16,18,normal
2025-04-29 13:30:00,Zone C,2.63,13.42,18,normal
2025-04-29 13:35:00,Zone A,2.73,15.22,24,normal
2025-04-29 13:40:00,Zone B,2.68,16.54,23,normal
2025-04-29 13:45:00,Zone A,2.57,13.83,20,normal
2025-04-29 13:50:00,Zone C,2.57,16.95,24,normal
2025-04-29 13:55:00,Zone B,2.74,14.5,21,normal
2025-04-29 14:00:00,Zone A,2.99,13.68,22,normal
2025-04-29 14:05:00,Zone A,2.94,15.79,21,normal
2025-04-29 14:10:00,Zone A,2.76,16.12,24,normal
2025-04-29 14:15:00,Zone A,2.84,14.7,22,normal
2025-04-29 14:20:00,Zone A,2.96,14.09,19,normal
2025-04-29 14:25:00,Zone A,2.9,14.54,20,normal
2025-04-29 14:30:00,Zone C,2.64,13.34,24,normal
2025-04-29 14:35:00,Zone B,2.8,15.7,21,normal
2025-04-29 14:40:00,Zone A,2.6,16.56,21,normal
2025-04-29 14:45:00,Zone C,1.95,21.52,25,leak
2025-04-29 14:50:00,Zone C,2.64,16.47,23,normal
2025-04-29 14:55:00,Zone B,2.93,14.75,19,normal
2025-04-29 15:00:00,Zone C,2.71,14.82,25,normal
2025-04-29 15:05:00,Zone C,2.72,16.73,21,normal
2025-04-29 15:10:00,Zone C,1.91,21.34,18,leak
2025-04-29 15:15:00,Zone C,2.66,15.7,22,normal
2025-04-29 15:20:00,Zone C,2.92,16.03,19,normal
2025-04-29 15:25:00,Zone C,2.94,16.56,24,normal
2025-04-29 15:30:00,Zone C,2.59,13.51,25,normal
2025-04-29 15:35:00,Zone A,2.97,14.12,25,normal
2025-04-29 15:40:00,Zone C,2.87,13.44,20,normal
2025-04-29 15:45:00,Zone C,2.73,16.2,25,normal
2025-04-29 15:50:00,Zone A,2.71,14.17,22,normal
2025-04-29 15:55:00,Zone A,2.84,14.51,23,normal
2025-04-29 16:00:00,Zone B,2.56,15.89,22,normal
2025-04-29 16:05:00,Zone C,2.6,13.88,25,normal
2025-04-29 16:10:00,Zone B,1.89,18.62,23,leak
2025-04-29 16:15:00,Zone A,2.75,15.87,23,normal
2025-04-29 16:20:00,Zone A,2.16,19.57,22,leak
2025-04-29 16:25:00,Zone B,2.94,16.65,18,normal
2025-04-29 16:30:00,Zone A,2.84,14.18,20,normal
2025-04-29 16:35:00,Zone C,2.71,13.15,23,normal
2025-04-29 16:40:00,Zone B,2.6,14.48,20,normal
2025-04-29 16:45:00,Zone A,2.92,16.71,22,normal
2025-04-29 16:50:00,Zone A,2.98,15.77,21,normal
2025-04-29 16:55:00,Zone A,2.53,14.37,20,normal
2025-04-29 17:00:00,Zone C,2.87,13.87,18,normal
2025-04-29 17:05:00,Zone C,2.95,14.83,19,normal
2025-04-29 17:10:00,Zone B,2.53,15.58,20,normal
2025-04-29 17:15:00,Zone A,2.98,16.86,20,normal
2025-04-29 17:20:00,Zone C,2.61,16.67,19,normal
2025-04-29 17:25:00,Zone B,2.54,16.88,20,normal
2025-04-29 17:30:00,Zone B,2.6,16.45,21,normal
2025-04-29 17:35:00,Zone A,1.81,21.32,18,leak
2025-04-29 17:40:00,Zone A,2.89,13.62,23,normal
2025-04-29 17:45:00,Zone B,2.58,14.99,22,normal
2025-04-29 17:50:00,Zone C,2.65,16.35,25,normal
2025-04-29 17:55:00,Zone C,2.72,13.12,21,normal
2025-04-29 18:00:00,Zone C,2.61,16.62,19,normal
2025-04-29 18:05:00,Zone B,2.55,16.87,18,normal
2025-04-29 18:10:00,Zone A,1.98,19.1,25,leak
2025-04-29 18:15:00,Zone C,2.51,16.55,24,normal
2025-04-29 18:20:00,Zone A,2.89,15.94,24,normal
2025-04-29 18:25:00,Zone B,2.94,15.63,20,normal
2025-04-29 18:30:00,Zone C,2.91,14.35,22,normal
2025-04-29 18:35:00,Zone B,2.08,20.02,25,leak
2025-04-29 18:40:00,Zone C,2.8,13.97,21,normal
2025-04-29 18:45:00,Zone C,2.73,15.42,19,normal
2025-04-29 18:50:00,Zone C,2.59,13.86,25,normal
2025-04-29 18:55:00,Zone A,2.67,14.63,25,normal
2025-04-29 19:00:00,Zone B,2.77,15.48,21,normal
2025-04-29 19:05:00,Zone A,2.9,15.68,19,normal
2025-04-29 19:10:00,Zone A,2.99,16.43,22,normal
2025-04-29 19:15:00,Zone C,2.86,14.38,19,normal
2025-04-29 19:20:00,Zone C,2.51,13.15,21,normal
2025-04-29 19:25:00,Zone B,2.55,15.45,23,normal
2025-04-29 19:30:00,Zone B,2.87,16.6,21,normal
2025-04-29 19:35:00,Zone B,2.73,14.35,22,normal
2025-04-29 19:40:00,Zone C,2.7,13.74,24,normal
2025-04-29 19:45:00,Zone A,2.89,14.93,18,normal
2025-04-29 19:50:00,Zone A,2.96,16.46,23,normal
2025-04-29 19:55:00,Zone C,2.68,14.91,23,normal
2025-04-29 20:00:00,Zone C,2.74,13.55,22,normal
2025-04-29 20:05:00,Zone A,2.73,13.33,19,normal
2025-04-29 20:10:00,Zone A,2.82,16.52,23,normal
2025-04-29 20:15:00,Zone C,2.54,14.35,25,normal
2025-04-29 20:20:00,Zone B,2.96,16.19,25,normal
2025-04-29 20:25:00,Zone A,2.82,14.75,22,normal
2025-04-29 20:30:00,Zone B,2.8,14.66,23,normal
2025-04-29 20:35:00,Zone B,2.78,14.45,19,normal
2025-04-29 20:40:00,Zone A,2.79,14.03,24,normal
2025-04-29 20:45:00,Zone A,2.84,15.28,21,normal
2025-04-29 20:50:00,Zone A,2.64,14.5,18,normal
2025-04-29 20:55:00,Zone C,2.89,16.1,21,normal
2025-04-29 21:00:00,Zone B,2.66,16.03,22,normal
2025-04-29 21:05:00,Zone C,2.81,14.94,25,normal
2025-04-29 21:10:00,Zone B,2.97,15.06,21,normal
2025-04-29 21:15:00,Zone C,2.93,17.0,19,normal
2025-04-29 21:20:00,Zone B,2.55,14.16,23,normal
2025-04-29 21:25:00,Zone B,2.85,16.43,25,normal
2025-04-29 21:30:00,Zone A,2.59,13.23,18,normal
2025-04-29 21:35:00,Zone C,2.66,13.53,23,normal
2025-04-29 21:40:00,Zone C,2.55,16.06,20,normal
2025-04-29 21:45:00,Zone A,2.81,16.61,18,normal
2025-04-29 21:50:00,Zone B,2.86,15.84,19,normal
2025-04-29 21:55:00,Zone B,2.69,15.01,18,normal
2025-04-29 22:00:00,Zone C,2.77,14.25,25,normal
2025-04-29 22:05:00,Zone A,2.8,14.9,23,normal
2025-04-29 22:10:00,Zone C,1.83,21.49,18,leak
2025-04-29 22:15:00,Zone C,2.63,16.41,23,normal
2025-04-29 22:20:00,Zone A,2.61,13.75,23,normal
2025-04-29 22:25:00,Zone B,2.61,13.74,21,normal
2025-04-29 22:30:00,Zone B,2.58,13.18,25,normal
2025-04-29 22:35:00,Zone C,2.62,16.81,24,normal
2025-04-29 22:40:00,Zone B,2.23,20.42,22,leak
2025-04-29 22:45:00,Zone A,2.66,15.34,24,normal
2025-04-29 22:50:00,Zone B,2.65,13.52,24,normal
2025-04-29 22:55:00,Zone A,2.98,15.78,21,normal
2025-04-29 23:00:00,Zone C,2.83,15.06,20,normal
2025-04-29 23:05:00,Zone B,2.85,14.86,24,normal
2025-04-29 23:10:00,Zone C,2.78,14.2,20,normal
2025-04-29 23:15:00,Zone B,2.93,13.63,22,normal
2025-04-29 23:20:00,Zone B,2.83,15.36,20,normal
2025-04-29 23:25:00,Zone C,2.76,13.5,19,normal
2025-04-29 23:30:00,Zone B,2.54,16.85,20,normal
2025-04-29 23:35:00,Zone B,2.64,15.86,22,normal
2025-04-29 23:40:00,Zone B,2.86,16.35,22,normal
2025-04-29 23:45:00,Zone C,2.78,14.73,19,normal
2025-04-29 23:50:00,Zone B,2.56,15.67,20,normal
2025-04-29 23:55:00,Zone B,2.79,14.37,24,normal
2025-04-30 00:00:00,Zone A,2.72,15.18,19,normal
2025-04-30 00:05:00,Zone B,2.52,15.24,23,normal
2025-04-30 00:10:00,Zone A,2.74,15.4,25,normal
2025-04-30 00:15:00,Zone B,2.89,16.32,20,normal
2025-04-30 00:20:00,Zone B,2.5,16.99,25,normal
2025-04-30 00:25:00,Zone A,2.58,16.85,23,normal
2025-04-30 00:30:00,Zone A,2.56,15.53,21,normal
2025-04-30 00:35:00,Zone A,2.89,13.56,18,normal
2025-04-30 00:40:00,Zone B,2.72,16.59,24,normal
2025-04-30 00:45:00,Zone A,2.51,13.17,21,normal
2025-04-30 00:50:00,Zone C,2.62,13.5,23,normal
2025-04-30 00:55:00,Zone B,2.86,14.08,24,normal
2025-04-30 01:00:00,Zone B,2.61,15.34,25,normal
2025-04-30 01:05:00,Zone C,2.54,14.59,22,normal
2025-04-30 01:10:00,Zone C,2.75,16.98,21,normal
2025-04-30 01:15:00,Zone B,2.93,15.93,19,normal
2025-04-30 01:20:00,Zone A,2.66,15.75,22,normal
2025-04-30 01:25:00,Zone A,2.6,13.59,22,normal
2025-04-30 01:30:00,Zone A,2.79,15.4,21,normal
2025-04-30 01:35:00,Zone B,2.77,14.03,23,normal
2025-04-30 01:40:00,Zone C,2.71,15.11,22,normal
2025-04-30 01:45:00,Zone C,2.76,13.37,25,normal
2025-04-30 01:50:00,Zone C,2.06,18.53,18,leak
2025-04-30 01:55:00,Zone C,2.82,16.57,21,normal
2025-04-30 02:00:00,Zone B,2.75,14.13,19,normal
2025-04-30 02:05:00,Zone C,2.7,14.08,21,normal
2025-04-30 02:10:00,Zone B,2.92,15.65,20,normal
2025-04-30 02:15:00,Zone C,2.55,16.6,23,normal
2025-04-30 02:20:00,Zone B,2.94,16.74,18,normal
2025-04-30 02:25:00,Zone A,2.74,14.37,25,normal
2025-04-30 02:30:00,Zone B,2.53,16.94,18,normal
2025-04-30 02:35:00,Zone A,2.54,16.8,18,normal
2025-04-30 02:40:00,Zone A,2.01,18.47,25,leak
2025-04-30 02:45:00,Zone C,2.54,16.58,21,normal
2025-04-30 02:50:00,Zone A,2.89,13.77,25,normal
2025-04-30 02:55:00,Zone C,2.59,14.62,21,normal
2025-04-30 03:00:00,Zone A,2.16,19.58,22,leak
2025-04-30 03:05:00,Zone C,2.73,14.5,24,normal
2025-04-30 03:10:00,Zone B,2.72,15.85,20,normal
2025-04-30 03:15:00,Zone B,2.7,14.95,25,normal
2025-04-30 03:20:00,Zone B,2.91,13.71,20,normal
2025-04-30 03:25:00,Zone C,2.27,20.29,24,leak
2025-04-30 03:30:00,Zone C,2.89,14.31,23,normal
2025-04-30 03:35:00,Zone B,2.85,16.05,21,normal
2025-04-30 03:40:00,Zone A,2.76,14.17,24,normal
2025-04-30 03:45:00,Zone B,2.97,13.97,19,normal
2025-04-30 03:50:00,Zone B,2.8,13.37,19,normal
2025-04-30 03:55:00,Zone A,2.75,13.42,24,normal
2025-04-30 04:00:00,Zone C,2.62,15.45,18,normal
2025-04-30 04:05:00,Zone B,2.9,13.23,21,normal
2025-04-30 04:10:00,Zone B,2.88,15.36,22,normal
2025-04-30 04:15:00,Zone B,1.82,20.81,21,leak
2025-04-30 04:20:00,Zone A,2.75,13.91,23,normal
2025-04-30 04:25:00,Zone B,2.64,13.49,23,normal
2025-04-30 04:30:00,Zone C,2.97,15.39,18,normal
2025-04-30 04:35:00,Zone A,2.99,15.24,24,normal
2025-04-30 04:40:00,Zone B,2.68,13.16,23,normal
2025-04-30 04:45:00,Zone B,2.94,14.26,21,normal
2025-04-30 04:50:00,Zone C,2.92,15.44,20,normal
2025-04-30 04:55:00,Zone B,2.56,13.33,24,normal
2025-04-30 05:00:00,Zone C,2.64,14.33,19,normal
2025-04-30 05:05:00,Zone A,2.79,15.4,23,normal
2025-04-30 05:10:00,Zone A,2.54,15.14,22,normal
2025-04-30 05:15:00,Zone C,2.72,15.58,24,normal
2025-04-30 05:20:00,Zone A,2.61,16.99,19,normal
2025-04-30 05:25:00,Zone A,2.87,15.26,25,normal
2025-04-30 05:30:00,Zone C,2.65,14.54,19,normal
2025-04-30 05:35:00,Zone B,2.93,15.97,18,normal
2025-04-30 05:40:00,Zone C,2.5,14.3,23,normal
2025-04-30 05:45:00,Zone B,2.74,14.06,21,normal
2025-04-30 05:50:00,Zone C,2.67,13.16,20,normal
2025-04-30 05:55:00,Zone C,2.81,16.27,21,normal
2025-04-30 06:00:00,Zone A,2.69,16.15,19,normal
2025-04-30 06:05:00,Zone C,2.81,15.07,21,normal
2025-04-30 06:10:00,Zone C,2.59,16.46,20,normal
2025-04-30 06:15:00,Zone B,2.61,15.77,24,normal
2025-04-30 06:20:00,Zone A,2.25,20.16,25,leak
2025-04-30 06:25:00,Zone C,2.71,15.79,25,normal
2025-04-30 06:30:00,Zone A,2.6,14.98,22,normal
2025-04-30 06:35:00,Zone C,2.87,13.2,18,normal
2025-04-30 06:40:00,Zone B,3.0,13.56,19,normal
2025-04-30 06:45:00,Zone A,2.51,15.58,23,normal
2025-04-30 06:50:00,Zone C,2.59,16.77,22,normal
2025-04-30 06:55:00,Zone C,2.77,13.85,25,normal
2025-04-30 07:00:00,Zone B,2.95,15.09,20,normal
2025-04-30 07:05:00,Zone A,2.61,13.7,20,normal
2025-04-30 07:10:00,Zone C,2.93,15.07,22,normal
2025-04-30 07:15:00,Zone B,2.78,14.37,20,normal
2025-04-30 07:20:00,Zone B,2.69,15.52,24,normal
2025-04-30 07:25:00,Zone C,2.99,16.76,25,normal
2025-04-30 07:30:00,Zone C,2.59,15.9,21,normal
2025-04-30 07:35:00,Zone C,2.79,13.97,24,normal
2025-04-30 07:40:00,Zone A,2.77,15.54,19,normal
2025-04-30 07:45:00,Zone C,2.88,16.43,23,normal
2025-04-30 07:50:00,Zone B,2.04,19.26,23,leak
2025-04-30 07:55:00,Zone B,2.59,13.38,23,normal
2025-04-30 08:00:00,Zone A,2.93,13.04,20,normal
2025-04-30 08:05:00,Zone B,2.86,15.26,21,normal
2025-04-30 08:10:00,Zone B,2.89,16.7,18,normal
2025-04-30 08:15:00,Zone B,2.95,14.02,25,normal
2025-04-30 08:20:00,Zone C,2.61,16.92,21,normal
2025-04-30 08:25:00,Zone B,2.79,15.37,18,normal
2025-04-30 08:30:00,Zone C,2.14,19.13,21,leak
2025-04-30 08:35:00,Zone B,2.88,16.88,20,normal
2025-04-30 08:40:00,Zone A,2.95,15.25,20,normal
2025-04-30 08:45:00,Zone C,2.86,16.12,22,normal
2025-04-30 08:50:00,Zone C,2.75,13.21,22,normal
2025-04-30 08:55:00,Zone B,2.53,13.63,20,normal
2025-04-30 09:00:00,Zone B,2.96,14.63,18,normal
2025-04-30 09:05:00,Zone C,2.6,16.76,20,normal
2025-04-30 09:10:00,Zone A,2.66,14.22,21,normal
2025-04-30 09:15:00,Zone A,2.78,16.22,24,normal
2025-04-30 09:20:00,Zone C,2.75,14.34,21,normal
2025-04-30 09:25:00,Zone C,2.86,14.69,20,normal
2025-04-30 09:30:00,Zone A,2.82,15.26,24,normal
2025-04-30 09:35:00,Zone C,2.57,13.58,18,normal
2025-04-30 09:40:00,Zone C,2.79,13.62,19,normal
2025-04-30 09:45:00,Zone B,2.7,13.06,18,normal
2025-04-30 09:50:00,Zone B,2.72,15.69,22,normal
2025-04-30 09:55:00,Zone C,2.67,14.19,22,normal
2025-04-30 10:00:00,Zone C,2.06,18.93,22,leak
2025-04-30 10:05:00,Zone B,2.53,16.93,19,normal
2025-04-30 10:10:00,Zone A,2.82,16.46,22,normal
2025-04-30 10:15:00,Zone B,2.69,13.79,18,normal
2025-04-30 10:20:00,Zone B,2.55,15.67,24,normal
2025-04-30 10:25:00,Zone A,2.94,15.86,24,normal
2025-04-30 10:30:00,Zone C,2.69,13.27,20,normal
2025-04-30 10:35:00,Zone C,2.8,16.0,22,normal
2025-04-30 10:40:00,Zone B,2.74,14.21,20,normal
2025-04-30 10:45:00,Zone C,2.6,15.24,20,normal
2025-04-30 10:50:00,Zone B,2.52,14.4,19,normal
2025-04-30 10:55:00,Zone B,2.9,16.11,19,normal
2025-04-30 11:00:00,Zone C,2.6,14.77,24,normal
2025-04-30 11:05:00,Zone B,2.53,15.04,18,normal
2025-04-30 11:10:00,Zone B,2.54,13.52,24,normal
2025-04-30 11:15:00,Zone A,2.71,14.28,19,normal
2025-04-30 11:20:00,Zone C,2.93,16.68,22,normal
2025-04-30 11:25:00,Zone C,2.55,15.89,21,normal
2025-04-30 11:30:00,Zone A,2.63,16.4,22,normal
2025-04-30 11:35:00,Zone C,2.86,15.58,22,normal
2025-04-30 11:40:00,Zone B,2.7,15.27,19,normal
2025-04-30 11:45:00,Zone B,2.69,16.29,23,normal
2025-04-30 11:50:00,Zone B,2.65,15.95,19,normal
2025-04-30 11:55:00,Zone A,2.85,15.85,23,normal
2025-04-30 12:00:00,Zone C,2.61,13.15,25,normal
2025-04-30 12:05:00,Zone B,2.63,14.41,24,normal
2025-04-30 12:10:00,Zone B,2.54,15.47,25,normal
2025-04-30 12:15:00,Zone A,2.63,14.99,19,normal
2025-04-30 12:20:00,Zone B,2.6,13.13,21,normal
2025-04-30 12:25:00,Zone C,2.83,16.4,19,normal
2025-04-30 12:30:00,Zone C,2.82,14.06,20,normal
2025-04-30 12:35:00,Zone B,2.56,13.73,18,normal
2025-04-30 12:40:00,Zone A,2.58,16.63,22,normal
2025-04-30 12:45:00,Zone B,2.92,13.27,20,normal
2025-04-30 12:50:00,Zone A,2.02,20.51,24,leak
2025-04-30 12:55:00,Zone A,2.86,13.24,23,normal
2025-04-30 13:00:00,Zone A,2.63,15.72,22,normal
2025-04-30 13:05:00,Zone A,2.72,16.21,20,normal
2025-04-30 13:10:00,Zone B,2.52,14.14,18,normal
2025-04-30 13:15:00,Zone B,2.2,19.55,21,leak
2025-04-30 13:20:00,Zone B,2.83,16.24,20,normal
2025-04-30 13:25:00,Zone C,1.82,20.8,19,leak
2025-04-30 13:30:00,Zone B,2.69,15.5,18,normal
2025-04-30 13:35:00,Zone C,2.68,15.86,23,normal
2025-04-30 13:40:00,Zone B,2.64,14.88,22,normal
2025-04-30 13:45:00,Zone A,2.77,14.69,21,normal
2025-04-30 13:50:00,Zone A,2.58,13.8,22,normal
2025-04-30 13:55:00,Zone B,2.69,15.66,25,normal
2025-04-30 14:00:00,Zone C,2.73,15.98,22,normal
2025-04-30 14:05:00,Zone B,2.78,14.07,23,normal
2025-04-30 14:10:00,Zone C,2.52,14.03,21,normal
2025-04-30 14:15:00,Zone B,2.8,15.83,20,normal
2025-04-30 14:20:00,Zone C,2.64,16.46,24,normal
2025-04-30 14:25:00,Zone A,2.89,13.75,18,normal
2025-04-30 14:30:00,Zone B,2.6,15.73,24,normal
2025-04-30 14:35:00,Zone C,2.64,13.35,20,normal
2025-04-30 14:40:00,Zone A,2.85,15.47,24,normal
2025-04-30 14:45:00,Zone A,2.52,16.87,19,normal
2025-04-30 14:50:00,Zone A,2.67,15.94,25,normal
2025-04-30 14:55:00,Zone C,2.95,15.17,24,normal
2025-04-30 15:00:00,Zone A,2.54,16.72,22,normal
2025-04-30 15:05:00,Zone C,2.69,14.56,22,normal
2025-04-30 15:10:00,Zone B,2.86,16.52,24,normal
2025-04-30 15:15:00,Zone B,2.99,16.14,24,normal
2025-04-30 15:20:00,Zone A,2.8,14.8,25,normal
2025-04-30 15:25:00,Zone B,2.77,14.86,25,normal
2025-04-30 15:30:00,Zone B,2.85,13.45,24,normal
2025-04-30 15:35:00,Zone A,2.81,13.05,20,normal
2025-04-30 15:40:00,Zone B,2.86,14.62,24,normal
2025-04-30 15:45:00,Zone A,2.71,16.18,18,normal
2025-04-30 15:50:00,Zone A,2.57,13.07,18,normal
2025-04-30 15:55:00,Zone B,2.09,19.75,22,leak
2025-04-30 16:00:00,Zone B,2.87,15.68,19,normal
2025-04-30 16:05:00,Zone B,2.95,14.24,18,normal
2025-04-30 16:10:00,Zone B,2.7,13.36,22,normal
2025-04-30 16:15:00,Zone C,2.51,14.61,18,normal
2025-04-30 16:20:00,Zone B,2.88,16.12,25,normal
2025-04-30 16:25:00,Zone A,2.79,15.56,24,normal
2025-04-30 16:30:00,Zone A,2.16,21.77,22,leak
2025-04-30 16:35:00,Zone A,2.76,16.78,25,normal
2025-04-30 16:40:00,Zone B,2.73,13.05,25,normal
2025-04-30 16:45:00,Zone A,2.83,13.7,25,normal
2025-04-30 16:50:00,Zone C,1.94,19.63,18,leak
2025-04-30 16:55:00,Zone B,2.97,15.32,20,normal
2025-04-30 17:00:00,Zone B,2.55,13.83,21,normal
2025-04-30 17:05:00,Zone C,2.98,16.63,21,normal
2025-04-30 17:10:00,Zone C,2.29,20.78,23,leak
2025-04-30 17:15:00,Zone A,2.57,16.21,18,normal
2025-04-30 17:20:00,Zone B,2.75,16.12,20,normal
2025-04-30 17:25:00,Zone A,2.95,15.14,23,normal
2025-04-30 17:30:00,Zone C,2.91,15.2,25,normal
2025-04-30 17:35:00,Zone C,2.96,14.97,20,normal
2025-04-30 17:40:00,Zone B,2.85,13.84,18,normal
2025-04-30 17:45:00,Zone C,2.78,13.72,25,normal
2025-04-30 17:50:00,Zone B,2.8,15.86,19,normal
2025-04-30 17:55:00,Zone B,2.69,15.36,23,normal
2025-04-30 18:00:00,Zone A,2.63,15.13,18,normal
2025-04-30 18:05:00,Zone B,2.55,13.49,19,normal
2025-04-30 18:10:00,Zone C,2.93,14.79,25,normal
2025-04-30 18:15:00,Zone B,2.99,16.74,23,normal
2025-04-30 18:20:00,Zone C,2.7,16.25,24,normal
2025-04-30 18:25:00,Zone B,2.61,14.15,25,normal
2025-04-30 18:30:00,Zone B,3.0,16.96,22,normal
2025-04-30 18:35:00,Zone B,2.86,15.58,24,normal
2025-04-30 18:40:00,Zone C,2.82,15.34,25,normal
2025-04-30 18:45:00,Zone C,2.94,16.72,23,normal
2025-04-30 18:50:00,Zone C,2.19,21.39,25,leak
2025-04-30 18:55:00,Zone C,2.92,14.41,21,normal
2025-04-30 19:00:00,Zone A,2.92,16.89,25,normal
2025-04-30 19:05:00,Zone B,2.67,15.25,19,normal
2025-04-30 19:10:00,Zone B,2.97,14.13,18,normal
2025-04-30 19:15:00,Zone B,2.78,13.34,20,normal
2025-04-30 19:20:00,Zone C,2.93,16.81,18,normal
2025-04-30 19:25:00,Zone B,2.25,20.23,25,leak
2025-04-30 19:30:00,Zone A,2.81,16.12,24,normal
2025-04-30 19:35:00,Zone A,2.74,16.1,19,normal
2025-04-30 19:40:00,Zone C,2.6,16.01,18,normal
2025-04-30 19:45:00,Zone B,2.77,14.08,23,normal
2025-04-30 19:50:00,Zone C,2.73,16.0,20,normal
2025-04-30 19:55:00,Zone C,2.85,16.26,22,normal
2025-04-30 20:00:00,Zone A,2.59,16.89,24,normal
2025-04-30 20:05:00,Zone B,2.26,20.17,21,leak
2025-04-30 20:10:00,Zone A,2.71,15.16,24,normal
2025-04-30 20:15:00,Zone B,2.97,13.19,19,normal
2025-04-30 20:20:00,Zone B,2.58,13.3,18,normal
2025-04-30 20:25:00,Zone B,2.96,13.29,18,normal
2025-04-30 20:30:00,Zone B,2.79,16.1,18,normal
2025-04-30 20:35:00,Zone B,2.7,15.49,18,normal
2025-04-30 20:40:00,Zone A,2.71,15.18,24,normal
2025-04-30 20:45:00,Zone B,2.57,15.11,20,normal
2025-04-30 20:50:00,Zone B,2.8,16.57,21,normal
2025-04-30 20:55:00,Zone A,1.99,18.07,25,leak
2025-04-30 21:00:00,Zone B,2.66,14.36,20,normal
2025-04-30 21:05:00,Zone B,2.61,16.91,20,normal
2025-04-30 21:10:00,Zone B,2.86,14.62,22,normal
2025-04-30 21:15:00,Zone B,2.83,16.36,18,normal
2025-04-30 21:20:00,Zone A,2.69,15.01,20,normal
2025-04-30 21:25:00,Zone C,2.69,14.2,25,normal
2025-04-30 21:30:00,Zone A,2.97,14.53,24,normal
2025-04-30 21:35:00,Zone C,2.67,15.59,23,normal
2025-04-30 21:40:00,Zone C,2.94,14.54,20,normal
2025-04-30 21:45:00,Zone A,2.58,16.39,21,normal
2025-04-30 21:50:00,Zone B,2.88,16.33,18,normal
2025-04-30 21:55:00,Zone B,2.66,13.34,25,normal
2025-04-30 22:00:00,Zone A,2.71,15.79,18,normal
2025-04-30 22:05:00,Zone C,2.59,15.53,23,normal
2025-04-30 22:10:00,Zone A,2.76,14.64,19,normal
2025-04-30 22:15:00,Zone C,2.52,13.72,18,normal
2025-04-30 22:20:00,Zone A,2.01,19.15,24,leak
2025-04-30 22:25:00,Zone A,2.53,16.74,25,normal
2025-04-30 22:30:00,Zone B,2.55,13.05,21,normal
2025-04-30 22:35:00,Zone B,2.86,14.4,24,normal
2025-04-30 22:40:00,Zone A,2.92,16.3,23,normal
2025-04-30 22:45:00,Zone A,2.52,13.12,18,normal
